station,datetime,precipitation_mm,snow_depth_cm,snow_diff,rain_or_snow,average_air_temperature_c,average_relative_humidity_percent,wet_bulb_temperature_c
acelorin,2023-09-09T00:10:00Z,2.58,0,0,0,14.54,72.34,11.449
acelorin,2023-09-09T00:15:00Z,2.98,0,0,0,13.12,80.2,10.945
acelorin,2023-09-09T00:20:00Z,0.93,0,0,0,12.86,81.1,10.79
acelorin,2023-09-14T00:45:00Z,0.43,0,0,0,18.29,58.57,13.298
acelorin,2023-09-14T00:50:00Z,0.05,0,0,0,18.06,59.51,13.207
acelorin,2023-09-21T14:30:00Z,0.05,0,0,0,8.75,77.74,6.516
acelorin,2023-09-21T14:50:00Z,0.05,0,0,0,8.57,80,6.556
acelorin,2023-09-21T14:55:00Z,0.1,0,0,0,8.5,81.6,6.639
acelorin,2023-09-21T15:00:00Z,0.05,0,0,0,8.41,83.1,6.694
acelorin,2023-09-21T15:05:00Z,0.1,0,0,0,8.4,84.1,6.779
acelorin,2023-09-21T15:10:00Z,0.06,0,0,0,8.4,84.9,6.855
acelorin,2023-09-21T15:20:00Z,0.09,0,0,0,8.45,86,7.008
acelorin,2023-09-21T15:40:00Z,0.11,0,0,0,8.76,83.2,7.042
acelorin,2023-09-21T21:15:00Z,0.18,0,0,0,14.84,71.51,11.639
acelorin,2023-09-21T21:20:00Z,0.08,0,0,0,14.66,73.38,11.676
acelorin,2023-09-21T21:25:00Z,0.14,0,0,0,14.56,73.94,11.643
acelorin,2023-09-21T21:35:00Z,0.06,0,0,0,14.71,74.57,11.853
acelorin,2023-09-21T22:55:00Z,0.29,0,0,0,14.94,71.86,11.771
acelorin,2023-09-21T23:00:00Z,0.12,0,0,0,14.75,73.68,11.793
acelorin,2023-09-21T23:05:00Z,0.11,0,0,0,14.53,76.27,11.869
acelorin,2023-09-21T23:10:00Z,0.15,0,0,0,14.26,78.56,11.862
acelorin,2023-09-21T23:15:00Z,0.11,0,0,0,14.2,78.59,11.808
acelorin,2023-09-21T23:30:00Z,0.13,0,0,0,13.92,82.8,11.995
acelorin,2023-09-21T23:40:00Z,0.06,0,0,0,14.11,79.97,11.871
acelorin,2023-09-21T23:50:00Z,0.13,0,0,0,14.1,79.81,11.844
acelorin,2023-09-21T23:55:00Z,0.31,0,0,0,14.1,80.3,11.898
acelorin,2023-09-22T00:00:00Z,0.06,0,0,0,14.3,79.09,11.958
acelorin,2023-09-22T16:05:00Z,0.22,0,0,0,12.6,97.4,12.276
acelorin,2023-09-22T16:10:00Z,0.17,0,0,0,12.6,97.6,12.297
acelorin,2023-09-22T16:15:00Z,0.33,0,0,0,12.66,97.8,12.379
acelorin,2023-09-22T16:20:00Z,0.16,0,0,0,12.8,97.7,12.509
acelorin,2023-09-22T16:30:00Z,0.17,0,0,0,13.1,97.4,12.776
acelorin,2023-09-23T07:40:00Z,0.05,0,0,0,12.5,96.6,12.089
acelorin,2023-09-23T07:45:00Z,0.11,0,0,0,12.5,96.7,12.1
acelorin,2023-09-23T07:50:00Z,0.3,0,0,0,12.5,96.9,12.121
acelorin,2023-09-23T07:55:00Z,0.42,0,0,0,12.5,97.2,12.154
acelorin,2023-09-23T08:00:00Z,0.11,0,0,0,12.45,97.5,12.136
acelorin,2023-09-23T08:05:00Z,0.17,0,0,0,12.4,97.8,12.118
acelorin,2023-09-23T08:10:00Z,0.29,0,0,0,12.4,98.1,12.151
acelorin,2023-09-23T08:15:00Z,0.06,0,0,0,12.49,98.1,12.241
acelorin,2023-09-23T08:20:00Z,0.28,0,0,0,12.5,98.1,12.251
acelorin,2023-09-23T08:25:00Z,0.22,0,0,0,12.5,98,12.24
acelorin,2023-09-23T08:40:00Z,0.09,0,0,0,12.5,98.1,12.251
acelorin,2023-09-23T09:05:00Z,0.05,0,0,0,12.6,98.1,12.351
acelorin,2023-09-23T10:20:00Z,0.14,0,0,0,12.58,98.5,12.375
acelorin,2023-09-23T10:25:00Z,0.12,0,0,0,12.6,98.6,12.406
acelorin,2023-09-23T10:35:00Z,0.12,0,0,0,12.6,98.7,12.416
acelorin,2023-09-23T10:40:00Z,0.36,0,0,0,12.6,98.7,12.416
acelorin,2023-09-23T10:45:00Z,0.05,0,0,0,12.6,98.7,12.416
acelorin,2023-09-23T11:15:00Z,0.05,0,0,0,12.6,98.6,12.406
acelorin,2023-09-23T11:25:00Z,0.05,0,0,0,12.55,98.6,12.355
acelorin,2023-09-28T02:55:00Z,0.97,0,0,0,12.99,84.8,11.308
acelorin,2023-09-28T03:00:00Z,0.16,0,0,0,12.9,86,11.349
acelorin,2023-09-28T03:05:00Z,0.07,0,0,0,12.96,86.1,11.418
acelorin,2023-09-28T03:15:00Z,0.36,0,0,0,12.95,86.1,11.408
acelorin,2023-09-28T03:20:00Z,0.15,0,0,0,12.98,86,11.427
acelorin,2023-09-28T03:25:00Z,0.61,0,0,0,12.83,87.7,11.461
acelorin,2023-09-28T03:30:00Z,0.37,0,0,0,12.6,87.7,11.236
acelorin,2023-09-28T03:35:00Z,0.4,0,0,0,12.41,89.3,11.219
acelorin,2023-09-28T03:45:00Z,0.46,0,0,0,12.22,92.7,11.393
acelorin,2023-09-28T03:50:00Z,0.23,0,0,0,12.1,92.4,11.242
acelorin,2023-09-28T03:55:00Z,0.06,0,0,0,12.1,92.6,11.263
acelorin,2023-09-30T11:15:00Z,0.06,0,0,0,7.678,71.67,4.948
acelorin,2023-09-30T11:20:00Z,0.06,0,0,0,7.542,72.31,4.878
acelorin,2023-09-30T14:25:00Z,0.2,0,0,0,8.24,74.31,5.715
acelorin,2023-09-30T14:30:00Z,0.11,0,0,0,8.02,76.63,5.718
acelorin,2023-09-30T14:35:00Z,0.31,0,0,0,7.861,80.5,5.921
acelorin,2023-09-30T14:40:00Z,0.28,0,0,0,7.7,80.9,5.803
acelorin,2023-09-30T14:45:00Z,0.27,0,0,0,7.664,80.8,5.759
acelorin,2023-09-30T14:50:00Z,0.29,0,0,0,7.6,81.8,5.789
acelorin,2023-09-30T14:55:00Z,0.23,0,0,0,7.544,83.7,5.91
acelorin,2023-09-30T15:00:00Z,0.16,0,0,0,7.5,84.6,5.951
acelorin,2023-09-30T15:15:00Z,0.17,0,0,0,7.66,86.5,6.284
acelorin,2023-10-01T14:00:00Z,0.93,0,0,0,8,97,7.629
acelorin,2023-10-01T14:05:00Z,0.42,0,0,0,8,97.1,7.639
acelorin,2023-10-01T14:10:00Z,0.44,0,0,0,8,97.2,7.649
acelorin,2023-10-01T14:15:00Z,0.5,0,0,0,8,97.3,7.658
acelorin,2023-10-01T14:25:00Z,0.19,0,0,0,8,97.4,7.668
acelorin,2023-10-01T14:35:00Z,0.19,0,0,0,8.06,97.4,7.728
acelorin,2023-10-01T14:40:00Z,0.45,0,0,0,8.1,97.5,7.778
acelorin,2023-10-01T15:50:00Z,0.14,0,0,0,8.31,97,7.939
acelorin,2023-10-01T20:20:00Z,0.15,0,0,0,9.06,97.4,8.73
acelorin,2023-10-01T20:30:00Z,0.13,0,0,0,9.2,97.7,8.9
acelorin,2023-10-01T20:40:00Z,0.12,0,0,0,9.3,97.8,9.011
acelorin,2023-10-01T21:00:00Z,0.14,0,0,0,9.33,97.6,9.021
acelorin,2023-10-01T21:15:00Z,0.13,0,0,0,9.44,97.8,9.151
acelorin,2023-10-02T00:20:00Z,0.1,0,0,0,8.97,98.4,8.74
acelorin,2023-10-02T00:45:00Z,0.06,0,0,0,8.9,98.6,8.69
acelorin,2023-10-02T04:00:00Z,0.05,0,0,0,8.9,98.8,8.71
acelorin,2023-10-02T04:15:00Z,0.15,0,0,0,8.91,98.8,8.72
acelorin,2023-10-02T04:20:00Z,0.13,0,0,0,8.91,98.8,8.72
acelorin,2023-10-02T04:25:00Z,0.16,0,0,0,8.9,98.8,8.71
acelorin,2023-10-02T04:30:00Z,0.13,0,0,0,8.9,98.8,8.71
acelorin,2023-10-02T04:35:00Z,0.14,0,0,0,8.9,98.8,8.71
acelorin,2023-10-02T04:40:00Z,0.06,0,0,0,8.9,98.8,8.71
acelorin,2023-10-02T04:45:00Z,0.06,0,0,0,8.9,98.7,8.7
acelorin,2023-10-02T04:50:00Z,0.07,0,0,0,8.9,98.8,8.71
acelorin,2023-10-02T05:15:00Z,0.09,0,0,0,8.95,98.9,8.771
acelorin,2023-10-02T05:35:00Z,0.07,0,0,0,8.9,98.9,8.72
acelorin,2023-10-02T05:50:00Z,0.14,0,0,0,8.89,99,8.721
acelorin,2023-10-02T05:55:00Z,0.06,0,0,0,8.8,98.9,8.62
acelorin,2023-10-02T06:00:00Z,0.1,0,0,0,8.8,98.9,8.62
acelorin,2023-10-02T06:05:00Z,0.06,0,0,0,8.8,98.8,8.61
acelorin,2023-10-03T07:15:00Z,0.07,0,0,0,11.25,92,10.358
acelorin,2023-10-03T07:20:00Z,0.06,0,0,0,11,93.6,10.277
acelorin,2023-10-11T23:50:00Z,0.06,0,0,0,11.29,67.72,7.941
acelorin,2023-10-12T00:10:00Z,0.07,0,0,0,10.11,76.21,7.665
acelorin,2023-10-23T05:20:00Z,0.07,0,0,0,3.8,94,3.16
acelorin,2023-10-24T04:40:00Z,0.38,0,0,0,1.184,97.3,0.833
acelorin,2023-10-24T04:45:00Z,0.11,0,0,0,0.9,97.4,0.557
acelorin,2023-10-24T04:50:00Z,0.28,0,0,0,0.763,97.6,0.436
acelorin,2023-10-24T04:55:00Z,0.14,0,0,0,0.688,97.8,0.377
acelorin,2023-10-24T05:00:00Z,0.25,0,0,0,0.573,97.8,0.262
acelorin,2023-10-24T05:05:00Z,0.11,0,0,0,0.57,98.1,0.284
acelorin,2023-10-24T05:25:00Z,0.14,0,0,0,0.811,98.4,0.551
acelorin,2023-10-24T06:00:00Z,0.1,0,0,0,1.3,98.7,1.067
