station,datetime,precipitation_mm,snow_depth_cm,snow_diff,rain_or_snow,average_air_temperature_c,average_relative_humidity_percent,wet_bulb_temperature_c
acematad,2023-09-09T01:50:00Z,0.7,0,0,0,14,88.7,12.717
acematad,2023-09-09T01:55:00Z,1,0,0,0,14.19,87.5,12.772
acematad,2023-09-09T02:00:00Z,1.38,0,0,0,13.71,90.1,12.585
acematad,2023-09-09T02:05:00Z,1.28,0,0,0,13.47,90.6,12.403
acematad,2023-09-21T17:05:00Z,0.24,0,0,0,8.65,88.5,7.444
acematad,2023-09-22T08:55:00Z,0.17,0,0,0,13.61,93,12.803
acematad,2023-09-22T09:00:00Z,3.41,0,0,0,13.17,93.9,12.465
acematad,2023-09-22T09:05:00Z,3.34,0,0,0,13.12,95.6,12.6
acematad,2023-09-22T09:10:00Z,0.83,0,0,0,13,96.8,12.611
acematad,2023-09-22T09:15:00Z,0.47,0,0,0,13.07,96.7,12.67
acematad,2023-09-22T09:25:00Z,0.33,0,0,0,13.07,96.5,12.648
acematad,2023-09-22T10:15:00Z,0.33,0,0,0,12.98,97.6,12.678
acematad,2023-09-22T10:45:00Z,0.62,0,0,0,13.1,97.8,12.82
acematad,2023-09-22T11:35:00Z,0.19,0,0,0,13.2,98,12.942
acematad,2023-09-22T11:50:00Z,0.1,0,0,0,13.1,97.9,12.831
acematad,2023-09-22T11:55:00Z,0.3,0,0,0,13.1,98.1,12.853
acematad,2023-09-22T12:00:00Z,0.28,0,0,0,13.1,98.2,12.864
acematad,2023-09-22T12:05:00Z,0.29,0,0,0,13.1,98.4,12.886
acematad,2023-09-22T12:10:00Z,0.24,0,0,0,13.1,98.5,12.897
acematad,2023-09-22T12:15:00Z,0.12,0,0,0,13.1,98.4,12.886
acematad,2023-09-22T12:20:00Z,0.22,0,0,0,13.1,98.3,12.875
acematad,2023-09-22T12:30:00Z,0.14,0,0,0,13.1,98.5,12.897
acematad,2023-09-22T12:45:00Z,0.12,0,0,0,13,98.8,12.829
acematad,2023-09-22T12:50:00Z,0.06,0,0,0,12.99,98.9,12.83
acematad,2023-09-22T13:00:00Z,0.05,0,0,0,12.93,98.9,12.77
acematad,2023-09-22T14:10:00Z,0.27,0,0,0,12.31,99.1,12.168
acematad,2023-09-22T14:15:00Z,0.33,0,0,0,12.3,99.1,12.158
acematad,2023-09-22T14:25:00Z,0.28,0,0,0,12.22,99.2,12.089
