station,datetime,precipitation_mm,snow_depth_cm,snow_diff,rain_or_snow,average_air_temperature_c,average_relative_humidity_percent,wet_bulb_temperature_c
acescobe,2023-09-21T21:00:00Z,0.17,0,0,0,17.28,67.67,13.472
acescobe,2023-09-21T21:05:00Z,0.06,0,0,0,17.4,67.12,13.518
acescobe,2023-09-21T21:50:00Z,0.29,0,0,0,16.49,71.85,13.223
acescobe,2023-09-23T09:30:00Z,0.2,0,0,0,12.8,97.4,12.476
acescobe,2023-09-23T09:35:00Z,0.18,0,0,0,12.8,97.4,12.476
acescobe,2023-09-23T09:45:00Z,0.17,0,0,0,12.7,97.8,12.419
acescobe,2023-09-23T10:35:00Z,0.18,0,0,0,12.7,97.8,12.419
acescobe,2023-09-23T12:15:00Z,0.19,0,0,0,12.9,98.4,12.685
acescobe,2023-09-23T15:20:00Z,0.19,0,0,0,13.4,97.6,13.099
acescobe,2023-09-23T15:25:00Z,0.19,0,0,0,13.4,97.9,13.132
acescobe,2023-09-23T15:30:00Z,0.18,0,0,0,13.4,97.9,13.132
acescobe,2023-09-23T18:45:00Z,0.22,0,0,0,14.51,97.4,14.189
acescobe,2023-09-23T18:50:00Z,0.2,0,0,0,14.41,97.5,14.1
acescobe,2023-09-23T18:55:00Z,0.2,0,0,0,14.54,97,14.174
acescobe,2023-09-23T19:50:00Z,0.21,0,0,0,14.88,95.4,14.333
acescobe,2023-09-23T20:20:00Z,0.24,0,0,0,14.78,97.1,14.425
acescobe,2023-09-23T20:25:00Z,0.46,0,0,0,14.75,97.5,14.44
acescobe,2023-09-23T20:30:00Z,0.19,0,0,0,14.8,97.4,14.479
acescobe,2023-09-23T20:35:00Z,0.26,0,0,0,14.98,97.1,14.625
acescobe,2023-09-23T20:50:00Z,0.22,0,0,0,14.86,97.4,14.539
acescobe,2023-09-23T20:55:00Z,0.55,0,0,0,14.8,97.8,14.524
acescobe,2023-09-23T21:00:00Z,0.31,0,0,0,14.8,98,14.547
acescobe,2023-09-23T21:05:00Z,0.64,0,0,0,14.88,97.6,14.582
acescobe,2023-09-23T21:10:00Z,0.21,0,0,0,14.92,97.4,14.599
acescobe,2023-10-01T19:10:00Z,0.18,0,0,0,10.88,96.3,10.438
acescobe,2023-10-01T19:55:00Z,0.21,0,0,0,11.5,95.9,11.015
acescobe,2023-10-01T23:00:00Z,0.11,0,0,0,12.6,96.4,12.167
acescobe,2023-10-01T23:05:00Z,0.14,0,0,0,12.22,97.2,11.873
acescobe,2023-10-01T23:15:00Z,0.14,0,0,0,12,97.9,11.728
acescobe,2023-10-01T23:35:00Z,0.15,0,0,0,11.8,97.9,11.528
acescobe,2023-10-02T08:00:00Z,0.05,0,0,0,10.9,99.2,10.762
acescobe,2023-10-02T08:05:00Z,0.06,0,0,0,10.94,99.2,10.802
acescobe,2023-10-02T08:10:00Z,0.05,0,0,0,11,99.2,10.862
acescobe,2023-10-03T08:35:00Z,0.1,0,0,0,9.2,96.9,8.82
acescobe,2023-10-03T08:45:00Z,0.06,0,0,0,9.3,96.9,8.92
acescobe,2023-10-03T08:50:00Z,0.05,0,0,0,9.3,97,8.93
acescobe,2023-10-03T08:55:00Z,0.11,0,0,0,9.37,96.9,8.99
acescobe,2023-10-03T09:35:00Z,0.09,0,0,0,9.68,97.2,9.331
acescobe,2023-10-03T09:55:00Z,0.07,0,0,0,9.84,96.7,9.44
acescobe,2023-10-03T12:15:00Z,0.08,0,0,0,10.84,94,10.159
acescobe,2023-10-03T12:20:00Z,0.06,0,0,0,10.6,95.2,10.044
acescobe,2023-10-03T12:25:00Z,0.12,0,0,0,10.61,95.6,10.096
acescobe,2023-10-03T12:30:00Z,0.05,0,0,0,10.77,95.3,10.224
acescobe,2023-10-03T12:35:00Z,0.13,0,0,0,10.89,95.3,10.344
acescobe,2023-10-03T12:40:00Z,0.09,0,0,0,10.88,95.4,10.344
acescobe,2023-10-03T12:45:00Z,0.06,0,0,0,10.79,96.1,10.327
acescobe,2023-10-03T12:50:00Z,0.06,0,0,0,10.7,96.7,10.3
acescobe,2023-10-03T12:55:00Z,0.05,0,0,0,10.7,97.3,10.362
acescobe,2023-10-03T13:00:00Z,0.11,0,0,0,10.7,97.5,10.383
acescobe,2023-10-03T13:05:00Z,0.21,0,0,0,10.7,97.7,10.404
acescobe,2023-10-03T13:10:00Z,0.13,0,0,0,10.75,97.7,10.454
acescobe,2023-10-03T13:15:00Z,0.15,0,0,0,10.85,97.3,10.512
acescobe,2023-10-03T13:20:00Z,0.12,0,0,0,10.9,96.9,10.521
acescobe,2023-10-03T13:25:00Z,0.12,0,0,0,10.9,96.9,10.521
acescobe,2023-10-03T13:40:00Z,0.09,0,0,0,10.86,97,10.491
acescobe,2023-10-03T13:45:00Z,0.07,0,0,0,10.86,96.9,10.481
acescobe,2023-10-03T13:50:00Z,0.05,0,0,0,10.9,96.6,10.489
acescobe,2023-10-03T14:00:00Z,0.05,0,0,0,10.8,96.3,10.358
acescobe,2023-10-03T14:10:00Z,0.08,0,0,0,10.8,96.1,10.337
acescobe,2023-10-03T14:15:00Z,0.06,0,0,0,10.74,96.5,10.319
acescobe,2023-10-03T14:30:00Z,0.14,0,0,0,10.7,96.6,10.289
acescobe,2023-10-03T14:35:00Z,0.12,0,0,0,10.7,96.7,10.3
acescobe,2023-10-03T14:40:00Z,0.05,0,0,0,10.7,96.9,10.321
acescobe,2023-10-03T14:45:00Z,0.09,0,0,0,10.75,96.7,10.35
acescobe,2023-10-03T15:00:00Z,0.05,0,0,0,10.8,96.4,10.368
acescobe,2023-10-03T15:05:00Z,0.07,0,0,0,10.8,96.5,10.379
acescobe,2023-10-03T15:30:00Z,0.05,0,0,0,10.8,97.2,10.452
acescobe,2023-10-03T15:35:00Z,0.06,0,0,0,10.8,97.3,10.462
acescobe,2023-10-03T15:45:00Z,0.05,0,0,0,10.8,97.3,10.462
acescobe,2023-10-03T15:55:00Z,0.06,0,0,0,10.8,97.3,10.462
acescobe,2023-10-03T16:00:00Z,0.11,0,0,0,10.88,97.2,10.532
acescobe,2023-10-03T16:05:00Z,0.07,0,0,0,10.9,97,10.531
acescobe,2023-10-03T16:10:00Z,0.16,0,0,0,10.91,96.8,10.52
acescobe,2023-10-03T16:15:00Z,0.13,0,0,0,11,96.6,10.589
acescobe,2023-10-03T16:20:00Z,0.07,0,0,0,10.99,97.1,10.632
acescobe,2023-10-03T16:25:00Z,0.16,0,0,0,10.9,97.1,10.542
acescobe,2023-10-03T16:30:00Z,0.11,0,0,0,10.94,97.2,10.592
acescobe,2023-10-03T16:35:00Z,0.11,0,0,0,10.95,97.2,10.602
acescobe,2023-10-03T16:40:00Z,0.18,0,0,0,10.9,97.5,10.583
acescobe,2023-10-03T16:45:00Z,0.41,0,0,0,10.9,97.8,10.615
acescobe,2023-10-03T16:50:00Z,0.28,0,0,0,10.95,98,10.686
acescobe,2023-10-03T16:55:00Z,0.24,0,0,0,10.9,97.9,10.625
acescobe,2023-10-03T17:00:00Z,0.12,0,0,0,10.9,97.9,10.625
acescobe,2023-10-03T17:05:00Z,0.26,0,0,0,10.91,97.9,10.635
acescobe,2023-10-03T17:10:00Z,0.24,0,0,0,10.9,97.7,10.604
acescobe,2023-10-03T17:15:00Z,0.23,0,0,0,10.9,97.8,10.615
acescobe,2023-10-03T17:20:00Z,0.31,0,0,0,10.9,98,10.636
acescobe,2023-10-03T17:30:00Z,0.18,0,0,0,10.38,96.5,9.959
acescobe,2023-10-03T17:40:00Z,0.13,0,0,0,10.19,96.6,9.779
acescobe,2023-10-03T17:55:00Z,0.14,0,0,0,9.98,96.2,9.528
acescobe,2023-10-03T18:00:00Z,0.14,0,0,0,9.95,96.6,9.539
acescobe,2023-10-03T18:05:00Z,0.15,0,0,0,9.9,96.4,9.469
acescobe,2023-10-03T18:10:00Z,0.16,0,0,0,9.9,96.4,9.469
acescobe,2023-10-03T18:20:00Z,0.13,0,0,0,10,96.9,9.62
acescobe,2023-10-03T18:25:00Z,0.15,0,0,0,10,96.8,9.61
acescobe,2023-10-03T18:35:00Z,0.14,0,0,0,10.1,97.2,9.751
acescobe,2023-10-03T18:40:00Z,0.14,0,0,0,10.21,97.3,9.871
acescobe,2023-10-03T18:45:00Z,0.14,0,0,0,10.31,97.3,9.972
acescobe,2023-10-03T18:50:00Z,0.13,0,0,0,10.46,97.3,10.122
acescobe,2023-10-03T18:55:00Z,0.12,0,0,0,10.56,96.9,10.18
acescobe,2023-10-03T19:00:00Z,0.15,0,0,0,10.64,96.4,10.209
acescobe,2023-10-03T19:10:00Z,0.14,0,0,0,10.7,95.1,10.134
acescobe,2023-10-03T19:20:00Z,0.18,0,0,0,10.46,95.4,9.925
acescobe,2023-10-03T19:25:00Z,0.2,0,0,0,10.4,94.8,9.804
acescobe,2023-10-03T19:30:00Z,0.2,0,0,0,10.26,95,9.685
acescobe,2023-10-03T19:55:00Z,0.19,0,0,0,10.1,93.6,9.383
acescobe,2023-10-12T07:50:00Z,0.1,0,0,0,5.7,91.6,4.829
acescobe,2023-10-12T07:55:00Z,0.06,0,0,0,5.733,91.6,4.862
acescobe,2023-10-12T08:20:00Z,0.09,0,0,0,5.612,92.3,4.806
acescobe,2023-10-12T08:25:00Z,0.06,0,0,0,5.63,92,4.797
acescobe,2023-10-12T08:30:00Z,0.08,0,0,0,5.683,91.8,4.831
acescobe,2023-10-17T21:05:00Z,0.4,0,0,0,11.71,75.9,9.153
acescobe,2023-10-17T21:10:00Z,0.4,0,0,0,11.13,75.63,8.575
acescobe,2023-10-17T21:20:00Z,0.49,0,0,0,12.51,56.74,7.947
acescobe,2023-10-23T06:25:00Z,0.13,0,0,0,5.382,88,4.193
acescobe,2023-10-23T06:40:00Z,0.13,0,0,0,5.366,88.4,4.212
acescobe,2023-10-23T06:50:00Z,0.14,0,0,0,5.293,89.6,4.247
acescobe,2023-10-23T07:00:00Z,0.11,0,0,0,5.2,90.8,4.263
acescobe,2023-10-23T07:05:00Z,0.11,0,0,0,5.2,91.4,4.317
acescobe,2023-10-23T07:10:00Z,0.07,0,0,0,5.143,92,4.314
acescobe,2023-10-23T07:15:00Z,0.11,0,0,0,5.191,92.1,4.371
acescobe,2023-10-23T07:35:00Z,0.12,0,0,0,5.1,92.3,4.299
acescobe,2023-10-23T08:05:00Z,0.1,0,0,0,5.1,94.7,4.516
acescobe,2023-10-23T09:00:00Z,0.12,0,0,0,4.902,92.9,4.157
acescobe,2023-10-24T03:00:00Z,0.05,0,0,0,0.9,97.6,0.573
acescobe,2023-10-24T07:45:00Z,0.11,0,0,0,1.77,97.9,1.471
acescobe,2023-10-24T07:50:00Z,0.3,0,0,0,1.8,98.1,1.518
acescobe,2023-10-24T07:55:00Z,0.27,0,0,0,1.86,98.3,1.595
acescobe,2023-10-24T08:00:00Z,0.06,0,0,0,1.937,98.3,1.673
acescobe,2023-10-24T08:05:00Z,0.12,0,0,0,2.017,98.4,1.762
acescobe,2023-10-24T08:10:00Z,0.15,0,0,0,2.063,98.4,1.807
acescobe,2023-10-24T08:15:00Z,0.12,0,0,0,2.1,98.4,1.845
acescobe,2023-10-24T08:20:00Z,0.23,0,0,0,2.178,98.4,1.923
acescobe,2023-10-24T08:25:00Z,0.28,0,0,0,2.203,98.5,1.957
acescobe,2023-10-24T08:30:00Z,0.26,0,0,0,2.3,98.5,2.054
acescobe,2023-10-24T08:35:00Z,0.18,0,0,0,2.3,98.5,2.054
acescobe,2023-10-24T08:40:00Z,0.11,0,0,0,2.393,98.6,2.156
acescobe,2023-10-24T08:45:00Z,0.18,0,0,0,2.4,98.5,2.155
