station,datetime,precipitation_mm,snow_depth_cm,snow_diff,rain_or_snow,average_air_temperature_c,average_relative_humidity_percent,wet_bulb_temperature_c
acesacos,2023-09-10T07:20:00Z,0.05,0,0,0,13.85,76.88,11.289
acesacos,2023-09-21T18:35:00Z,0.05,0,0,0,14.78,75.86,12.061
acesacos,2023-09-21T18:40:00Z,0.73,0,0,0,13.17,88.2,11.848
acesacos,2023-09-21T18:45:00Z,0.14,0,0,0,12.97,89.3,11.77
acesacos,2023-09-21T18:50:00Z,0.28,0,0,0,13,89.5,11.821
acesacos,2023-09-21T18:55:00Z,0.34,0,0,0,13.07,89.5,11.89
acesacos,2023-09-21T19:00:00Z,0.33,0,0,0,12.93,91.6,11.978
acesacos,2023-09-21T19:05:00Z,0.17,0,0,0,12.88,91.7,11.939
acesacos,2023-09-21T19:10:00Z,0.42,0,0,0,12.9,92,11.991
acesacos,2023-09-21T19:15:00Z,0.21,0,0,0,12.9,92.9,12.088
acesacos,2023-09-21T19:20:00Z,0.18,0,0,0,12.97,91.8,12.039
acesacos,2023-09-21T19:25:00Z,0.26,0,0,0,13.13,90.9,12.1
acesacos,2023-09-21T19:30:00Z,0.07,0,0,0,13.25,88.9,12.002
acesacos,2023-09-21T19:35:00Z,0.25,0,0,0,13.2,89.9,12.061
acesacos,2023-09-21T20:50:00Z,0.23,0,0,0,14.4,84.6,12.658
acesacos,2023-09-21T21:00:00Z,0.26,0,0,0,14.51,86.3,12.952
acesacos,2023-09-21T21:05:00Z,0.17,0,0,0,14.79,85.6,13.148
acesacos,2023-09-21T21:10:00Z,0.08,0,0,0,14.99,87.5,13.555
acesacos,2023-09-22T11:30:00Z,0.1,0,0,0,12.9,94.1,12.218
acesacos,2023-09-22T12:05:00Z,0.22,0,0,0,12.75,96.1,12.285
acesacos,2023-09-22T12:10:00Z,0.07,0,0,0,12.7,96.8,12.311
acesacos,2023-09-22T12:15:00Z,0.12,0,0,0,12.7,97.2,12.354
acesacos,2023-09-22T12:20:00Z,0.07,0,0,0,12.7,97.4,12.376
acesacos,2023-09-22T12:25:00Z,0.13,0,0,0,12.7,97.3,12.365
acesacos,2023-09-22T12:30:00Z,0.08,0,0,0,12.7,97.5,12.387
acesacos,2023-09-22T12:35:00Z,0.13,0,0,0,12.7,97.9,12.43
acesacos,2023-09-22T12:40:00Z,0.86,0,0,0,12.7,98.3,12.473
acesacos,2023-09-22T12:45:00Z,0.27,0,0,0,12.78,98.4,12.565
acesacos,2023-09-22T12:50:00Z,0.15,0,0,0,12.8,98.5,12.596
acesacos,2023-09-22T12:55:00Z,0.08,0,0,0,12.8,98.7,12.617
acesacos,2023-09-22T13:05:00Z,0.08,0,0,0,12.8,98.4,12.585
acesacos,2023-09-22T13:50:00Z,0.84,0,0,0,13,99,12.851
acesacos,2023-09-22T13:55:00Z,1.94,0,0,0,12.92,99.1,12.782
acesacos,2023-09-22T14:00:00Z,1.13,0,0,0,12.9,99.1,12.761
acesacos,2023-09-22T14:05:00Z,0.27,0,0,0,12.9,99.1,12.761
acesacos,2023-09-22T14:10:00Z,0.26,0,0,0,12.9,99.1,12.761
acesacos,2023-09-22T14:35:00Z,0.13,0,0,0,12.95,99.3,12.834
acesacos,2023-09-23T05:30:00Z,0.06,0,0,0,12.46,97.3,12.125
acesacos,2023-09-23T05:35:00Z,0.13,0,0,0,12.4,97.7,12.108
acesacos,2023-09-23T05:40:00Z,0.06,0,0,0,12.4,98,12.14
acesacos,2023-09-23T05:45:00Z,0.1,0,0,0,12.4,98.2,12.162
acesacos,2023-09-23T05:55:00Z,0.06,0,0,0,12.4,98.4,12.183
acesacos,2023-09-23T06:05:00Z,0.3,0,0,0,12.4,98.6,12.205
acesacos,2023-09-23T06:10:00Z,0.13,0,0,0,12.5,98.6,12.305
acesacos,2023-09-23T06:35:00Z,0.05,0,0,0,12.7,98.9,12.539
acesacos,2023-09-23T06:40:00Z,0.07,0,0,0,12.7,98.9,12.539
acesacos,2023-09-23T06:45:00Z,0.33,0,0,0,12.7,99,12.55
acesacos,2023-09-23T06:50:00Z,0.07,0,0,0,12.79,99,12.64
acesacos,2023-09-23T08:35:00Z,0.14,0,0,0,13.3,99,13.153
acesacos,2023-09-23T08:40:00Z,0.12,0,0,0,13.3,99.1,13.164
acesacos,2023-09-23T08:45:00Z,0.08,0,0,0,13.2,99,13.052
acesacos,2023-09-23T09:00:00Z,0.05,0,0,0,13.12,98.7,12.939
acesacos,2023-09-23T09:05:00Z,0.17,0,0,0,13.1,98.8,12.93
acesacos,2023-09-23T09:10:00Z,0.38,0,0,0,13.1,98.9,12.941
acesacos,2023-09-23T09:15:00Z,0.29,0,0,0,13.1,99,12.952
acesacos,2023-09-23T09:25:00Z,0.14,0,0,0,13.1,99,12.952
acesacos,2023-09-23T09:45:00Z,0.08,0,0,0,13.11,99.1,12.973
acesacos,2023-09-23T09:55:00Z,0.26,0,0,0,13.2,99.1,13.063
acesacos,2023-09-23T10:00:00Z,0.45,0,0,0,13.2,99.1,13.063
acesacos,2023-09-23T10:05:00Z,0.18,0,0,0,13.2,99.2,13.074
acesacos,2023-09-23T10:20:00Z,0.09,0,0,0,13.2,98.7,13.019
acesacos,2023-09-23T10:35:00Z,0.08,0,0,0,13.2,98.7,13.019
acesacos,2023-09-23T12:00:00Z,0.07,0,0,0,13,99.3,12.884
acesacos,2023-09-23T12:10:00Z,0.14,0,0,0,13,99.3,12.884
acesacos,2023-09-23T12:15:00Z,0.06,0,0,0,13,99.3,12.884
acesacos,2023-09-23T12:20:00Z,0.07,0,0,0,13,99.3,12.884
acesacos,2023-09-23T15:45:00Z,0.05,0,0,0,12.91,98.9,12.75
acesacos,2023-09-23T15:55:00Z,0.05,0,0,0,12.9,99,12.751
acesacos,2023-09-23T16:00:00Z,0.06,0,0,0,12.9,98.9,12.74
acesacos,2023-09-23T16:20:00Z,0.05,0,0,0,12.9,99,12.751
acesacos,2023-09-23T16:45:00Z,0.05,0,0,0,12.92,99.2,12.793
acesacos,2023-09-23T16:50:00Z,0.15,0,0,0,12.99,99.1,12.852
acesacos,2023-09-23T16:55:00Z,0.26,0,0,0,13.09,99.1,12.952
acesacos,2023-09-23T17:00:00Z,0.06,0,0,0,13.14,99,12.992
acesacos,2023-09-23T21:45:00Z,0.14,0,0,0,14.26,97.9,13.994
acesacos,2023-09-23T21:50:00Z,0.06,0,0,0,14.1,97,13.733
acesacos,2023-09-23T21:55:00Z,0.13,0,0,0,14.07,96.9,13.692
acesacos,2023-09-23T22:00:00Z,0.06,0,0,0,14.11,95.8,13.61
acesacos,2023-09-28T05:40:00Z,0.86,0,0,0,12.61,89.3,11.416
acesacos,2023-09-28T05:45:00Z,0.32,0,0,0,12.46,90.6,11.407
acesacos,2023-09-28T06:55:00Z,0.29,0,0,0,11.58,92.7,10.758
acesacos,2023-09-28T07:00:00Z,0.23,0,0,0,11.5,92.8,10.689
acesacos,2023-09-28T07:05:00Z,0.06,0,0,0,11.57,91.4,10.612
acesacos,2023-09-28T07:10:00Z,0.23,0,0,0,11.51,93.3,10.752
acesacos,2023-09-30T11:30:00Z,0.22,0,0,0,8.41,64.14,4.959
acesacos,2023-09-30T11:35:00Z,0.25,0,0,0,8.07,68.02,4.99
acesacos,2023-09-30T11:40:00Z,0.05,0,0,0,7.83,72.25,5.143
acesacos,2023-09-30T13:45:00Z,0.15,0,0,0,9.45,65.17,6.003
acesacos,2023-09-30T13:50:00Z,0.12,0,0,0,9.41,67.13,6.148
acesacos,2023-09-30T13:55:00Z,0.07,0,0,0,9.13,70.27,6.179
acesacos,2023-09-30T14:40:00Z,0.11,0,0,0,10.15,66.94,6.812
acesacos,2023-09-30T14:50:00Z,0.05,0,0,0,9.44,75.2,6.932
acesacos,2023-09-30T14:55:00Z,0.12,0,0,0,9.14,78.13,6.925
acesacos,2023-09-30T15:00:00Z,0.12,0,0,0,9.24,76.36,6.853
acesacos,2023-10-01T17:05:00Z,0.07,0,0,0,9,96.7,8.6
acesacos,2023-10-01T17:15:00Z,0.08,0,0,0,9,97.1,8.64
acesacos,2023-10-01T17:20:00Z,0.05,0,0,0,8.92,97.4,8.59
acesacos,2023-10-01T17:25:00Z,0.05,0,0,0,8.99,97.6,8.68
acesacos,2023-10-01T17:35:00Z,0.07,0,0,0,9,97.8,8.71
acesacos,2023-10-01T17:45:00Z,0.06,0,0,0,9,97.9,8.72
acesacos,2023-10-01T17:55:00Z,0.12,0,0,0,9.07,98,8.8
acesacos,2023-10-01T18:20:00Z,0.15,0,0,0,9.1,97.7,8.8
acesacos,2023-10-01T18:40:00Z,0.13,0,0,0,9.28,98.4,9.052
acesacos,2023-10-01T18:50:00Z,0.13,0,0,0,9.27,98.4,9.042
acesacos,2023-10-01T19:20:00Z,0.12,0,0,0,9.61,97.9,9.332
acesacos,2023-10-02T00:20:00Z,0.06,0,0,0,9.91,99.3,9.777
acesacos,2023-10-02T00:25:00Z,0.13,0,0,0,9.9,99.3,9.766
acesacos,2023-10-02T04:10:00Z,0.05,0,0,0,10.1,98.5,9.885
acesacos,2023-10-02T04:25:00Z,0.09,0,0,0,10.05,98.7,9.855
acesacos,2023-10-02T04:30:00Z,0.06,0,0,0,9.97,98.8,9.785
acesacos,2023-10-02T04:40:00Z,0.09,0,0,0,9.8,98.8,9.615
acesacos,2023-10-02T04:45:00Z,0.05,0,0,0,9.8,99,9.635
acesacos,2023-10-02T06:10:00Z,0.05,0,0,0,9.1,99.2,8.952
acesacos,2023-10-03T18:10:00Z,0.14,0,0,0,9.77,94.4,9.136
acesacos,2023-10-03T18:25:00Z,0.14,0,0,0,9.51,96.4,9.079
acesacos,2023-10-03T18:30:00Z,0.15,0,0,0,9.45,96.5,9.029
acesacos,2023-10-03T18:35:00Z,0.15,0,0,0,9.48,96.8,9.09
acesacos,2023-10-03T18:40:00Z,0.12,0,0,0,9.5,96.7,9.1
acesacos,2023-10-03T18:45:00Z,0.13,0,0,0,9.59,96.6,9.179
acesacos,2023-10-03T19:00:00Z,0.15,0,0,0,9.5,96.2,9.049
